game_id,venue,bin_min,price
g0028,kalshi,33,0.4742
g0028,polymarket,33,0.4734
g0028,kalshi,34,0.5068
g0028,polymarket,34,0.4917
g0028,kalshi,35,0.522
g0028,polymarket,35,0.5167
g0028,kalshi,36,0.5281
g0028,polymarket,36,0.5439
g0028,kalshi,37,0.5363
g0028,polymarket,37,0.5467
g0028,kalshi,38,0.5232
g0028,polymarket,38,0.5296
g0028,kalshi,39,0.5489
g0028,polymarket,39,0.5749
g0028,kalshi,40,0.5389
g0028,polymarket,40,0.5319
g0028,kalshi,41,0.5656
g0028,polymarket,41,0.5489
g0028,kalshi,42,0.5205
g0028,polymarket,42,0.5123
g0028,kalshi,43,0.542
g0028,polymarket,43,0.5433
g0028,kalshi,44,0.556
g0028,polymarket,44,0.5615
g0028,kalshi,45,0.564
g0028,polymarket,45,0.5591
g0028,kalshi,46,0.5769
g0028,polymarket,46,0.5882
g0028,kalshi,47,0.5519
g0028,polymarket,47,0.5728
g0028,kalshi,48,0.5742
g0028,polymarket,48,0.5693
g0028,kalshi,49,0.5579
g0028,polymarket,49,0.5518
g0028,kalshi,50,0.5373
g0028,polymarket,50,0.5605
g0028,kalshi,51,0.5128
g0028,polymarket,51,0.509
g0028,kalshi,52,0.526
g0028,polymarket,52,0.5381
g0028,kalshi,53,0.5111
g0028,polymarket,53,0.5163
g0028,kalshi,54,0.549
g0028,polymarket,54,0.55
g0028,kalshi,55,0.5547
g0028,polymarket,55,0.5651
g0028,kalshi,56,0.5659
g0028,polymarket,56,0.5696
g0028,kalshi,57,0.5911
g0028,polymarket,57,0.5859
g0028,kalshi,58,0.5945
g0028,polymarket,58,0.6004
g0028,kalshi,59,0.5917
g0028,polymarket,59,0.5945
g0028,kalshi,60,0.5733
g0028,polymarket,60,0.5625
g0028,kalshi,61,0.5589
g0028,polymarket,61,0.5593
g0028,kalshi,62,0.5758
g0028,polymarket,62,0.6344
g0028,kalshi,63,0.5898
g0028,polymarket,63,0.5867
g0028,kalshi,64,0.5662
g0028,polymarket,64,0.6275
g0028,kalshi,65,0.5797
g0028,polymarket,65,0.591
g0028,kalshi,66,0.5558
g0028,polymarket,66,0.5303
g0028,kalshi,67,0.5743
g0028,polymarket,67,0.578
g0028,kalshi,68,0.5857
g0028,polymarket,68,0.5854
g0028,kalshi,69,0.5964
g0028,polymarket,69,0.5947
g0028,kalshi,70,0.597
g0028,polymarket,70,0.6025
g0028,kalshi,71,0.6049
g0028,polymarket,71,0.5873
g0028,kalshi,72,0.5964
g0028,polymarket,72,0.6201
g0028,kalshi,73,0.5575
g0028,polymarket,73,0.5466
g0028,kalshi,74,0.555
g0028,polymarket,74,0.5446
g0028,kalshi,75,0.5493
g0028,polymarket,75,0.5476
g0028,kalshi,76,0.5344
g0028,polymarket,76,0.5184
g0028,kalshi,77,0.5223
g0028,polymarket,77,0.5228
g0028,kalshi,78,0.5095
g0028,polymarket,78,0.5394
g0028,kalshi,79,0.4655
g0028,polymarket,79,0.4512
g0029,kalshi,0,0.3675
g0029,polymarket,0,0.361
g0029,kalshi,1,0.3277
g0029,polymarket,1,0.2942
g0029,kalshi,2,0.3016
g0029,polymarket,2,0.2822
g0029,kalshi,3,0.3156
g0029,polymarket,3,0.3041
g0029,kalshi,4,0.3194
g0029,polymarket,4,0.3279
g0029,kalshi,5,0.3096
g0029,polymarket,5,0.3692
g0029,kalshi,6,0.3197
g0029,polymarket,6,0.316
g0029,kalshi,7,0.3579
g0029,polymarket,7,0.3306
g0029,kalshi,8,0.3586
g0029,polymarket,8,0.3473
g0029,kalshi,9,0.3933
g0029,polymarket,9,0.4068
g0029,kalshi,10,0.425
g0029,polymarket,10,0.4279
g0029,kalshi,11,0.4068
g0029,polymarket,11,0.4006
g0029,kalshi,12,0.4035
g0029,polymarket,12,0.4065
g0029,kalshi,13,0.4003
g0029,polymarket,13,0.4146
g0029,kalshi,14,0.4158
g0029,polymarket,14,0.4177
g0029,kalshi,15,0.4069
g0029,polymarket,15,0.4154
g0029,kalshi,16,0.4321
g0029,polymarket,16,0.4153
g0029,kalshi,17,0.3949
g0029,polymarket,17,0.4022
g0029,kalshi,18,0.388
g0029,polymarket,18,0.4073
g0029,kalshi,19,0.3526
g0029,polymarket,19,0.3316
g0029,kalshi,20,0.3353
g0029,polymarket,20,0.3499
g0029,kalshi,21,0.3124
g0029,polymarket,21,0.2955
g0029,kalshi,22,0.3486
g0029,polymarket,22,0.3451
g0029,kalshi,23,0.3545
g0029,polymarket,23,0.3683
g0029,kalshi,24,0.3898
g0029,polymarket,24,0.4077
g0029,kalshi,25,0.3781
g0029,polymarket,25,0.3955
g0029,kalshi,26,0.3648
g0029,polymarket,26,0.3636
g0029,kalshi,27,0.3867
g0029,polymarket,27,0.3945
g0029,kalshi,28,0.3753
g0029,polymarket,28,0.3858
g0029,kalshi,29,0.3596
g0029,polymarket,29,0.351
g0029,kalshi,30,0.3651
g0029,polymarket,30,0.3551
g0029,kalshi,31,0.366
g0029,polymarket,31,0.3605
g0029,kalshi,32,0.3553
g0029,polymarket,32,0.3648
g0029,kalshi,33,0.3184
g0029,polymarket,33,0.3244
g0029,kalshi,34,0.3393
g0029,polymarket,34,0.3283
g0029,kalshi,35,0.3435
g0029,polymarket,35,0.288
g0029,kalshi,36,0.358
g0029,polymarket,36,0.3428
g0029,kalshi,37,0.3447
g0029,polymarket,37,0.3376
g0029,kalshi,38,0.3479
g0029,polymarket,38,0.3361
g0029,kalshi,39,0.3414
g0029,polymarket,39,0.3233
g0029,kalshi,40,0.3577
g0029,polymarket,40,0.316
g0029,kalshi,41,0.385
g0029,polymarket,41,0.389
g0029,kalshi,42,0.4159
g0029,polymarket,42,0.4195
g0029,kalshi,43,0.4185
g0029,polymarket,43,0.4167
g0029,kalshi,44,0.4381
g0029,polymarket,44,0.4276
g0029,kalshi,45,0.4387
g0029,polymarket,45,0.4613
g0029,kalshi,46,0.4101
g0029,polymarket,46,0.4049
g0029,kalshi,47,0.4588
g0029,polymarket,47,0.4695
g0029,kalshi,48,0.4506
g0029,polymarket,48,0.4557
g0029,kalshi,49,0.4588
g0029,polymarket,49,0.451
g0029,kalshi,50,0.4359
g0029,polymarket,50,0.4462
g0029,kalshi,51,0.4365
g0029,polymarket,51,0.4553
g0029,kalshi,52,0.4353
g0029,polymarket,52,0.4467
g0029,kalshi,53,0.436
g0029,polymarket,53,0.4561
g0029,kalshi,54,0.446
g0029,polymarket,54,0.4463
g0029,kalshi,55,0.4301
g0029,polymarket,55,0.4252
g0029,kalshi,56,0.4456
g0029,polymarket,56,0.4461
g0029,kalshi,57,0.4572
g0029,polymarket,57,0.4609
g0029,kalshi,58,0.4465
g0029,polymarket,58,0.4349
g0029,kalshi,59,0.4527
g0029,polymarket,59,0.4649
g0029,kalshi,60,0.4753
g0029,polymarket,60,0.4667
g0029,kalshi,61,0.4483
g0029,polymarket,61,0.4674
g0029,kalshi,62,0.4891
g0029,polymarket,62,0.4826
g0029,kalshi,63,0.4863
g0029,polymarket,63,0.4714
g0029,kalshi,64,0.479
g0029,polymarket,64,0.4793
g0029,kalshi,65,0.4542
g0029,polymarket,65,0.4427
g0029,kalshi,66,0.4399
g0029,polymarket,66,0.4513
g0029,kalshi,67,0.4061
g0029,polymarket,67,0.3948
g0029,kalshi,68,0.4182
g0029,polymarket,68,0.3487
g0029,kalshi,69,0.4381
g0029,polymarket,69,0.4333
g0029,kalshi,70,0.4078
g0029,polymarket,70,0.4272
g0029,kalshi,71,0.3804
g0029,polymarket,71,0.3801
g0029,kalshi,72,0.3425
g0029,polymarket,72,0.361
g0029,kalshi,73,0.3322
g0029,polymarket,73,0.3209
g0029,kalshi,74,0.3236
g0029,polymarket,74,0.3175
g0029,kalshi,75,0.3556
g0029,polymarket,75,0.3559
g0029,kalshi,76,0.4013
g0029,polymarket,76,0.3907
g0029,kalshi,77,0.4038
g0029,polymarket,77,0.4108
g0029,kalshi,78,0.3936
g0029,polymarket,78,0.4182
g0029,kalshi,79,0.4248
g0029,polymarket,79,0.3588
g0030,kalshi,0,0.4518
g0030,polymarket,0,0.4409
g0030,kalshi,1,0.447
g0030,polymarket,1,0.4596
g0030,kalshi,2,0.4632
g0030,polymarket,2,0.4724
g0030,kalshi,3,0.4894
g0030,polymarket,3,0.4923
g0030,kalshi,4,0.4341
g0030,polymarket,4,0.4291
g0030,kalshi,5,0.4526
g0030,polymarket,5,0.4983
g0030,kalshi,6,0.4497
g0030,polymarket,6,0.4645
g0030,kalshi,7,0.4433
g0030,polymarket,7,0.4487
g0030,kalshi,8,0.4617
g0030,polymarket,8,0.5401
g0030,kalshi,9,0.486
g0030,polymarket,9,0.4791
g0030,kalshi,10,0.4855
g0030,polymarket,10,0.4735
g0030,kalshi,11,0.4924
g0030,polymarket,11,0.4962
g0030,kalshi,12,0.4882
g0030,polymarket,12,0.4923
g0030,kalshi,13,0.4916
g0030,polymarket,13,0.4796
g0030,kalshi,14,0.4822
g0030,polymarket,14,0.5039
g0030,kalshi,15,0.4816
g0030,polymarket,15,0.4912
g0030,kalshi,16,0.4852
g0030,polymarket,16,0.47
g0030,kalshi,17,0.5199
g0030,polymarket,17,0.4901
g0030,kalshi,18,0.5025
g0030,polymarket,18,0.5126
g0030,kalshi,19,0.5141
g0030,polymarket,19,0.5138
g0030,kalshi,20,0.5032
g0030,polymarket,20,0.5025
g0030,kalshi,21,0.4808
g0030,polymarket,21,0.4863
g0030,kalshi,22,0.4825
g0030,polymarket,22,0.4826
g0030,kalshi,23,0.4859
g0030,polymarket,23,0.4826
g0030,kalshi,24,0.4758
g0030,polymarket,24,0.4612
g0030,kalshi,25,0.4925
g0030,polymarket,25,0.4334
g0030,kalshi,26,0.4913
g0030,polymarket,26,0.4854
g0030,kalshi,27,0.4814
g0030,polymarket,27,0.4871
g0030,kalshi,28,0.4967
g0030,polymarket,28,0.4863
g0030,kalshi,29,0.4867
g0030,polymarket,29,0.4867
g0030,kalshi,30,0.4761
g0030,polymarket,30,0.4811
g0030,kalshi,31,0.4565
g0030,polymarket,31,0.4493
g0030,kalshi,32,0.4157
g0030,polymarket,32,0.4309
g0030,kalshi,33,0.3911
g0030,polymarket,33,0.3863
g0030,kalshi,34,0.3404
g0030,polymarket,34,0.3492
g0030,kalshi,35,0.294
g0030,polymarket,35,0.2957
g0030,kalshi,36,0.2782
g0030,polymarket,36,0.2555
g0030,kalshi,37,0.2538
g0030,polymarket,37,0.2558
g0030,kalshi,38,0.2498
g0030,polymarket,38,0.27
g0030,kalshi,39,0.2396
g0030,polymarket,39,0.2235
g0030,kalshi,40,0.2544
g0030,polymarket,40,0.2265
g0030,kalshi,41,0.2567
g0030,polymarket,41,0.2429
g0030,kalshi,42,0.2487
g0030,polymarket,42,0.2455
g0030,kalshi,43,0.2317
g0030,polymarket,43,0.2394
g0030,kalshi,44,0.1609
g0030,polymarket,44,0.1536
g0030,kalshi,45,0.132
g0030,polymarket,45,0.1096
g0030,kalshi,46,0.1292
g0030,polymarket,46,0.1159
g0030,kalshi,47,0.116
g0030,polymarket,47,0.0824
g0030,kalshi,48,0.1297
g0030,polymarket,48,0.141
g0030,kalshi,49,0.1075
g0030,polymarket,49,0.1154
g0030,kalshi,50,0.0798
g0030,polymarket,50,0.14
g0030,kalshi,51,0.0475
g0030,polymarket,51,0.0344
g0030,kalshi,52,0.0746
g0030,polymarket,52,0.0779
g0030,kalshi,53,0.1183
g0030,polymarket,53,0.1267
g0030,kalshi,54,0.0952
g0030,polymarket,54,0.0901
g0030,kalshi,55,0.1174
g0030,polymarket,55,0.1217
g0030,kalshi,56,0.1386
g0030,polymarket,56,0.1575
g0030,kalshi,57,0.1144
g0030,polymarket,57,0.1009
g0030,kalshi,58,0.0775
g0030,polymarket,58,0.0567
g0030,kalshi,59,0.0652
g0030,polymarket,59,0.0558
g0030,kalshi,60,0.0362
g0030,polymarket,60,0.0321
g0030,kalshi,61,0.03
g0030,polymarket,61,0.03
g0030,kalshi,62,0.0545
g0030,polymarket,62,0.0654
g0030,kalshi,63,0.0446
g0030,polymarket,63,0.058
g0030,kalshi,64,0.0344
g0030,polymarket,64,0.0345
g0030,kalshi,65,0.0491
g0030,polymarket,65,0.0433
g0030,kalshi,66,0.03
g0030,polymarket,66,0.03
g0030,kalshi,67,0.03
g0030,polymarket,67,0.0363
g0030,kalshi,68,0.0554
g0030,polymarket,68,0.0663
g0030,kalshi,69,0.0492
g0030,polymarket,69,0.0538
g0030,kalshi,70,0.0558
g0030,polymarket,70,0.0419
g0030,kalshi,71,0.0697
g0030,polymarket,71,0.0681
g0030,kalshi,72,0.0468
g0030,polymarket,72,0.0411
g0030,kalshi,73,0.03
g0030,polymarket,73,0.03
g0030,kalshi,74,0.03
g0030,polymarket,74,0.03
g0030,kalshi,75,0.0365
g0030,polymarket,75,0.03
g0030,kalshi,76,0.0502
g0030,polymarket,76,0.0429
g0030,kalshi,77,0.0499
g0030,polymarket,77,0.0339
g0030,kalshi,78,0.0668
g0030,polymarket,78,0.0735
g0030,kalshi,79,0.0811
g0030,polymarket,79,0.063
g0031,kalshi,0,0.5063
g0031,polymarket,0,0.4843
g0031,kalshi,1,0.5426
g0031,polymarket,1,0.4971
g0031,kalshi,2,0.5369
g0031,polymarket,2,0.5232
g0031,kalshi,3,0.546
g0031,polymarket,3,0.5378
g0031,kalshi,4,0.5342
g0031,polymarket,4,0.5419
g0031,kalshi,5,0.5469
g0031,polymarket,5,0.5483
g0031,kalshi,6,0.5252
g0031,polymarket,6,0.4913
g0031,kalshi,7,0.5127
g0031,polymarket,7,0.4934
g0031,kalshi,8,0.5058
g0031,polymarket,8,0.5189
g0031,kalshi,9,0.5361
g0031,polymarket,9,0.5273
g0031,kalshi,10,0.5487
g0031,polymarket,10,0.5515
g0031,kalshi,11,0.529
g0031,polymarket,11,0.541
g0031,kalshi,12,0.5546
g0031,polymarket,12,0.5502
g0031,kalshi,13,0.529
g0031,polymarket,13,0.5406
g0031,kalshi,14,0.5027
g0031,polymarket,14,0.4959
g0031,kalshi,15,0.4699
g0031,polymarket,15,0.4752
g0031,kalshi,16,0.5004
g0031,polymarket,16,0.4915
g0031,kalshi,17,0.5103
g0031,polymarket,17,0.4477
g0031,kalshi,18,0.5232
g0031,polymarket,18,0.515
g0031,kalshi,19,0.5499
g0031,polymarket,19,0.5699
g0031,kalshi,20,0.5454
g0031,polymarket,20,0.5463
g0031,kalshi,21,0.5767
g0031,polymarket,21,0.5757
g0031,kalshi,22,0.5784
g0031,polymarket,22,0.561
g0031,kalshi,23,0.6022
g0031,polymarket,23,0.5879
g0031,kalshi,24,0.5825
g0031,polymarket,24,0.585
g0031,kalshi,25,0.5805
g0031,polymarket,25,0.5681
g0031,kalshi,26,0.5764
g0031,polymarket,26,0.5647
g0031,kalshi,27,0.591
g0031,polymarket,27,0.5833
g0031,kalshi,28,0.6027
g0031,polymarket,28,0.5951
g0031,kalshi,29,0.6378
g0031,polymarket,29,0.6364
g0031,kalshi,30,0.6512
g0031,polymarket,30,0.6686
g0031,kalshi,31,0.6516
g0031,polymarket,31,0.5899
g0031,kalshi,32,0.6481
g0031,polymarket,32,0.6525
g0031,kalshi,33,0.6812
g0031,polymarket,33,0.6813
g0031,kalshi,34,0.6431
g0031,polymarket,34,0.6309
g0031,kalshi,35,0.6376
g0031,polymarket,35,0.6454
g0031,kalshi,36,0.6533
g0031,polymarket,36,0.6385
g0031,kalshi,37,0.6283
g0031,polymarket,37,0.627
g0031,kalshi,38,0.6183
g0031,polymarket,38,0.6213
g0031,kalshi,39,0.6465
g0031,polymarket,39,0.6307
g0031,kalshi,40,0.6484
g0031,polymarket,40,0.6389
g0031,kalshi,41,0.6785
g0031,polymarket,41,0.6672
g0031,kalshi,42,0.6744
g0031,polymarket,42,0.6879
g0031,kalshi,43,0.6971
g0031,polymarket,43,0.6772
g0031,kalshi,44,0.7099
g0031,polymarket,44,0.7146
g0031,kalshi,45,0.7105
g0031,polymarket,45,0.7046
g0031,kalshi,46,0.6874
g0031,polymarket,46,0.6887
g0031,kalshi,47,0.6816
g0031,polymarket,47,0.6911
g0031,kalshi,48,0.6691
g0031,polymarket,48,0.6761
g0031,kalshi,49,0.6679
g0031,polymarket,49,0.6696
g0031,kalshi,50,0.7051
g0031,polymarket,50,0.7145
g0031,kalshi,51,0.6992
g0031,polymarket,51,0.6878
g0031,kalshi,52,0.7154
g0031,polymarket,52,0.7084
g0031,kalshi,53,0.7558
g0031,polymarket,53,0.7508
g0031,kalshi,54,0.7566
g0031,polymarket,54,0.7634
g0031,kalshi,55,0.7713
g0031,polymarket,55,0.7672
g0031,kalshi,56,0.7825
g0031,polymarket,56,0.7871
g0031,kalshi,57,0.7963
g0031,polymarket,57,0.7961
g0031,kalshi,58,0.7967
g0031,polymarket,58,0.7924
g0031,kalshi,59,0.7706
g0031,polymarket,59,0.8408
g0031,kalshi,60,0.8112
g0031,polymarket,60,0.8139
g0031,kalshi,61,0.8077
g0031,polymarket,61,0.7996
g0031,kalshi,62,0.835
g0031,polymarket,62,0.8246
g0031,kalshi,63,0.8415
g0031,polymarket,63,0.8508
g0031,kalshi,64,0.8405
g0031,polymarket,64,0.8437
g0031,kalshi,65,0.8198
g0031,polymarket,65,0.8223
g0031,kalshi,66,0.7985
g0031,polymarket,66,0.7864
g0031,kalshi,67,0.7926
g0031,polymarket,67,0.7823
g0031,kalshi,68,0.7929
g0031,polymarket,68,0.7933
g0031,kalshi,69,0.8025
g0031,polymarket,69,0.7965
g0031,kalshi,70,0.8255
g0031,polymarket,70,0.8313
g0031,kalshi,71,0.851
g0031,polymarket,71,0.8442
g0031,kalshi,72,0.8274
g0031,polymarket,72,0.8268
g0031,kalshi,73,0.7893
g0031,polymarket,73,0.7929
g0031,kalshi,74,0.7799
g0031,polymarket,74,0.7865
g0031,kalshi,75,0.8004
g0031,polymarket,75,0.7877
g0031,kalshi,76,0.7854
g0031,polymarket,76,0.7775
g0031,kalshi,77,0.8092
g0031,polymarket,77,0.816
g0031,kalshi,78,0.7675
g0031,polymarket,78,0.7627
g0031,kalshi,79,0.7966
g0031,polymarket,79,0.8057
g0032,kalshi,0,0.4569
g0032,polymarket,0,0.456
g0032,kalshi,1,0.4566
g0032,polymarket,1,0.4594
g0032,kalshi,2,0.4226
g0032,polymarket,2,0.4061
g0032,kalshi,3,0.4075
g0032,polymarket,3,0.4093
g0032,kalshi,4,0.4129
g0032,polymarket,4,0.4174
g0032,kalshi,5,0.4476
g0032,polymarket,5,0.4433
g0032,kalshi,6,0.4589
g0032,polymarket,6,0.5417
g0032,kalshi,7,0.4864
g0032,polymarket,7,0.4785
g0032,kalshi,8,0.4974
g0032,polymarket,8,0.5039
g0032,kalshi,9,0.4698
g0032,polymarket,9,0.5195
g0032,kalshi,10,0.4723
g0032,polymarket,10,0.5174
g0032,kalshi,11,0.5069
g0032,polymarket,11,0.5035
g0032,kalshi,12,0.491
g0032,polymarket,12,0.5001
g0032,kalshi,13,0.5571
g0032,polymarket,13,0.57
g0032,kalshi,14,0.5354
g0032,polymarket,14,0.5347
g0032,kalshi,15,0.5378
g0032,polymarket,15,0.5341
g0032,kalshi,16,0.5249
g0032,polymarket,16,0.5323
g0032,kalshi,17,0.5354
g0032,polymarket,17,0.5326
g0032,kalshi,18,0.5414
g0032,polymarket,18,0.5687
g0032,kalshi,19,0.5512
g0032,polymarket,19,0.6042
g0032,kalshi,20,0.5486
g0032,polymarket,20,0.5518
g0032,kalshi,21,0.5266
g0032,polymarket,21,0.5226
g0032,kalshi,22,0.5372
g0032,polymarket,22,0.494
g0032,kalshi,23,0.5515
g0032,polymarket,23,0.5588
g0032,kalshi,24,0.5786
g0032,polymarket,24,0.5838
g0032,kalshi,25,0.5645
g0032,polymarket,25,0.5622
g0032,kalshi,26,0.6002
g0032,polymarket,26,0.6024
g0032,kalshi,27,0.6167
g0032,polymarket,27,0.6296
g0032,kalshi,28,0.6389
g0032,polymarket,28,0.6348
g0032,kalshi,29,0.644
g0032,polymarket,29,0.6313
g0032,kalshi,30,0.6478
g0032,polymarket,30,0.6338
g0032,kalshi,31,0.6598
g0032,polymarket,31,0.6578
g0032,kalshi,32,0.6799
g0032,polymarket,32,0.6839
g0032,kalshi,33,0.6812
g0032,polymarket,33,0.6799
g0032,kalshi,34,0.6743
g0032,polymarket,34,0.6815
g0032,kalshi,35,0.6708
g0032,polymarket,35,0.6948
g0032,kalshi,36,0.7022
g0032,polymarket,36,0.6936
g0032,kalshi,37,0.7016
g0032,polymarket,37,0.7073
g0032,kalshi,38,0.6932
g0032,polymarket,38,0.6797
g0032,kalshi,39,0.725
g0032,polymarket,39,0.7224
g0032,kalshi,40,0.7503
g0032,polymarket,40,0.7253
g0032,kalshi,41,0.766
g0032,polymarket,41,0.768
g0032,kalshi,42,0.7821
g0032,polymarket,42,0.7958
g0032,kalshi,43,0.79
g0032,polymarket,43,0.7886
g0032,kalshi,44,0.7821
g0032,polymarket,44,0.7683
g0032,kalshi,45,0.7495
g0032,polymarket,45,0.766
g0032,kalshi,46,0.7894
g0032,polymarket,46,0.8055
g0032,kalshi,47,0.7755
g0032,polymarket,47,0.773
g0032,kalshi,48,0.7404
g0032,polymarket,48,0.7461
g0032,kalshi,49,0.7242
g0032,polymarket,49,0.7196
g0032,kalshi,50,0.7337
g0032,polymarket,50,0.7243
g0032,kalshi,51,0.7358
g0032,polymarket,51,0.7302
g0032,kalshi,52,0.7545
g0032,polymarket,52,0.7637
g0032,kalshi,53,0.7377
g0032,polymarket,53,0.7442
g0032,kalshi,54,0.7365
g0032,polymarket,54,0.7283
g0032,kalshi,55,0.699
g0032,polymarket,55,0.7061
g0032,kalshi,56,0.6654
g0032,polymarket,56,0.6804
g0032,kalshi,57,0.6745
g0032,polymarket,57,0.6777
g0032,kalshi,58,0.6662
g0032,polymarket,58,0.6511
g0032,kalshi,59,0.6681
g0032,polymarket,59,0.6522
g0032,kalshi,60,0.6809
g0032,polymarket,60,0.6824
g0032,kalshi,61,0.6858
g0032,polymarket,61,0.6706
g0032,kalshi,62,0.7091
g0032,polymarket,62,0.7095
g0032,kalshi,63,0.709
g0032,polymarket,63,0.7152
g0032,kalshi,64,0.7367
g0032,polymarket,64,0.7385
g0032,kalshi,65,0.7266
g0032,polymarket,65,0.7237
g0032,kalshi,66,0.7451
g0032,polymarket,66,0.7537
g0032,kalshi,67,0.7302
g0032,polymarket,67,0.7237
g0032,kalshi,68,0.7297
g0032,polymarket,68,0.724
g0032,kalshi,69,0.7381
g0032,polymarket,69,0.7364
g0032,kalshi,70,0.7396
g0032,polymarket,70,0.7392
g0032,kalshi,71,0.7503
g0032,polymarket,71,0.7454
g0032,kalshi,72,0.7311
g0032,polymarket,72,0.728
g0032,kalshi,73,0.7106
g0032,polymarket,73,0.7114
g0032,kalshi,74,0.737
g0032,polymarket,74,0.7297
g0032,kalshi,75,0.7035
g0032,polymarket,75,0.686
g0032,kalshi,76,0.6948
g0032,polymarket,76,0.7183
g0032,kalshi,77,0.7038
g0032,polymarket,77,0.7106
g0032,kalshi,78,0.6776
g0032,polymarket,78,0.6794
g0032,kalshi,79,0.6667
g0032,polymarket,79,0.645
g0033,kalshi,0,0.4254
g0033,polymarket,0,0.4211
g0033,kalshi,1,0.428
g0033,polymarket,1,0.4008
g0033,kalshi,2,0.4261
g0033,polymarket,2,0.4206
g0033,kalshi,3,0.4194
g0033,polymarket,3,0.3932
g0033,kalshi,4,0.4316
g0033,polymarket,4,0.4224
g0033,kalshi,5,0.4244
g0033,polymarket,5,0.4331
g0033,kalshi,6,0.4312
g0033,polymarket,6,0.4329
g0033,kalshi,7,0.4913
g0033,polymarket,7,0.4862
g0033,kalshi,8,0.4967
g0033,polymarket,8,0.4985
g0033,kalshi,9,0.4776
g0033,polymarket,9,0.4758
g0033,kalshi,10,0.4807
g0033,polymarket,10,0.4972
g0033,kalshi,11,0.501
g0033,polymarket,11,0.4975
g0033,kalshi,12,0.4926
g0033,polymarket,12,0.4924
g0033,kalshi,13,0.5088
g0033,polymarket,13,0.4933
g0033,kalshi,14,0.5044
g0033,polymarket,14,0.4888
g0033,kalshi,15,0.5224
g0033,polymarket,15,0.5321
g0033,kalshi,16,0.4971
g0033,polymarket,16,0.4778
g0033,kalshi,17,0.5011
g0033,polymarket,17,0.4371
g0033,kalshi,18,0.481
g0033,polymarket,18,0.4883
g0033,kalshi,19,0.4938
g0033,polymarket,19,0.5147
g0033,kalshi,20,0.495
g0033,polymarket,20,0.4822
g0033,kalshi,21,0.4689
g0033,polymarket,21,0.4874
g0033,kalshi,22,0.4849
g0033,polymarket,22,0.477
g0033,kalshi,23,0.5071
g0033,polymarket,23,0.5194
g0033,kalshi,24,0.5049
g0033,polymarket,24,0.5134
g0033,kalshi,25,0.5327
g0033,polymarket,25,0.5305
g0033,kalshi,26,0.513
g0033,polymarket,26,0.5266
g0033,kalshi,27,0.5032
g0033,polymarket,27,0.5007
g0033,kalshi,28,0.545
g0033,polymarket,28,0.5236
g0033,kalshi,29,0.5382
g0033,polymarket,29,0.5521
g0033,kalshi,30,0.5262
g0033,polymarket,30,0.5413
g0033,kalshi,31,0.5174
g0033,polymarket,31,0.5869
g0033,kalshi,32,0.48
g0033,polymarket,32,0.5321
g0033,kalshi,33,0.4757
g0033,polymarket,33,0.4586
g0033,kalshi,34,0.4681
g0033,polymarket,34,0.4545
g0033,kalshi,35,0.4782
g0033,polymarket,35,0.4834
g0033,kalshi,36,0.4569
g0033,polymarket,36,0.4603
g0033,kalshi,37,0.4411
g0033,polymarket,37,0.442
g0033,kalshi,38,0.4472
g0033,polymarket,38,0.4176
g0033,kalshi,39,0.4492
g0033,polymarket,39,0.4432
g0033,kalshi,40,0.4536
g0033,polymarket,40,0.4512
g0033,kalshi,41,0.4524
g0033,polymarket,41,0.446
g0033,kalshi,42,0.4874
g0033,polymarket,42,0.4669
g0033,kalshi,43,0.5006
g0033,polymarket,43,0.5014
g0033,kalshi,44,0.5344
g0033,polymarket,44,0.5395
g0033,kalshi,45,0.5329
g0033,polymarket,45,0.5106
g0033,kalshi,46,0.5471
g0033,polymarket,46,0.5468
g0033,kalshi,47,0.5534
g0033,polymarket,47,0.623
g0033,kalshi,48,0.575
g0033,polymarket,48,0.5946
g0033,kalshi,49,0.5385
g0033,polymarket,49,0.5301
g0033,kalshi,50,0.4833
g0033,polymarket,50,0.4744
g0033,kalshi,51,0.4596
g0033,polymarket,51,0.4531
g0033,kalshi,52,0.4337
g0033,polymarket,52,0.4279
g0033,kalshi,53,0.4326
g0033,polymarket,53,0.441
g0033,kalshi,54,0.409
g0033,polymarket,54,0.4028
g0033,kalshi,55,0.4395
g0033,polymarket,55,0.4384
g0033,kalshi,56,0.3933
g0033,polymarket,56,0.3912
g0033,kalshi,57,0.3869
g0033,polymarket,57,0.3978
g0033,kalshi,58,0.3817
g0033,polymarket,58,0.4088
g0033,kalshi,59,0.3703
g0033,polymarket,59,0.3673
g0033,kalshi,60,0.3982
g0033,polymarket,60,0.3828
g0033,kalshi,61,0.3906
g0033,polymarket,61,0.3855
g0033,kalshi,62,0.4021
g0033,polymarket,62,0.3945
g0033,kalshi,63,0.4031
g0033,polymarket,63,0.4076
g0033,kalshi,64,0.4301
g0033,polymarket,64,0.4188
g0033,kalshi,65,0.4315
g0033,polymarket,65,0.4204
g0033,kalshi,66,0.4162
g0033,polymarket,66,0.412
g0033,kalshi,67,0.418
g0033,polymarket,67,0.4016
g0033,kalshi,68,0.4294
g0033,polymarket,68,0.4199
g0033,kalshi,69,0.4445
g0033,polymarket,69,0.4206
g0033,kalshi,70,0.4286
g0033,polymarket,70,0.4228
g0033,kalshi,71,0.4405
g0033,polymarket,71,0.4683
g0033,kalshi,72,0.4406
g0033,polymarket,72,0.4429
